left,top,right,bottom,id,district
11159054.94,571925.2518,11160054.94,570925.2518,476,
11159054.94,570925.2518,11160054.94,569925.2518,477,
11160054.94,622925.2518,11161054.94,621925.2518,478,
11160054.94,621925.2518,11161054.94,620925.2518,479,
11160054.94,620925.2518,11161054.94,619925.2518,480,
11160054.94,619925.2518,11161054.94,618925.2518,481,
11160054.94,618925.2518,11161054.94,617925.2518,482,
11160054.94,617925.2518,11161054.94,616925.2518,483,
11160054.94,616925.2518,11161054.94,615925.2518,484,
11160054.94,615925.2518,11161054.94,614925.2518,485,
11160054.94,614925.2518,11161054.94,613925.2518,486,
11160054.94,613925.2518,11161054.94,612925.2518,487,
11160054.94,612925.2518,11161054.94,611925.2518,488,
11160054.94,611925.2518,11161054.94,610925.2518,489,Timur Laut
11160054.94,610925.2518,11161054.94,609925.2518,490,Timur Laut
11160054.94,609925.2518,11161054.94,608925.2518,491,Timur Laut
11160054.94,608925.2518,11161054.94,607925.2518,492,Timur Laut
11160054.94,607925.2518,11161054.94,606925.2518,493,Timur Laut
11160054.94,606925.2518,11161054.94,605925.2518,494,Timur Laut
11160054.94,605925.2518,11161054.94,604925.2518,495,Timur Laut
11160054.94,604925.2518,11161054.94,603925.2518,496,Timur Laut
11160054.94,603925.2518,11161054.94,602925.2518,497,Timur Laut
11160054.94,602925.2518,11161054.94,601925.2518,498,Timur Laut
11160054.94,601925.2518,11161054.94,600925.2518,499,Timur Laut
11160054.94,600925.2518,11161054.94,599925.2518,500,Timur Laut
11160054.94,599925.2518,11161054.94,598925.2518,501,Barat Daya
11160054.94,598925.2518,11161054.94,597925.2518,502,Timur Laut
11160054.94,597925.2518,11161054.94,596925.2518,503,Barat Daya
11160054.94,596925.2518,11161054.94,595925.2518,504,Barat Daya
11160054.94,595925.2518,11161054.94,594925.2518,505,Barat Daya
11160054.94,594925.2518,11161054.94,593925.2518,506,Barat Daya
11160054.94,593925.2518,11161054.94,592925.2518,507,Barat Daya
11160054.94,592925.2518,11161054.94,591925.2518,508,Barat Daya
11160054.94,591925.2518,11161054.94,590925.2518,509,Barat Daya
11160054.94,590925.2518,11161054.94,589925.2518,510,Barat Daya
11160054.94,589925.2518,11161054.94,588925.2518,511,Barat Daya
11160054.94,588925.2518,11161054.94,587925.2518,512,Barat Daya
11160054.94,587925.2518,11161054.94,586925.2518,513,
11160054.94,586925.2518,11161054.94,585925.2518,514,
11160054.94,585925.2518,11161054.94,584925.2518,515,
11160054.94,584925.2518,11161054.94,583925.2518,516,
11160054.94,583925.2518,11161054.94,582925.2518,517,
11160054.94,582925.2518,11161054.94,581925.2518,518,
11160054.94,581925.2518,11161054.94,580925.2518,519,
11160054.94,580925.2518,11161054.94,579925.2518,520,
11160054.94,579925.2518,11161054.94,578925.2518,521,
11160054.94,578925.2518,11161054.94,577925.2518,522,
11160054.94,577925.2518,11161054.94,576925.2518,523,
11160054.94,576925.2518,11161054.94,575925.2518,524,
11160054.94,575925.2518,11161054.94,574925.2518,525,
11160054.94,574925.2518,11161054.94,573925.2518,526,
11160054.94,573925.2518,11161054.94,572925.2518,527,
11160054.94,572925.2518,11161054.94,571925.2518,528,
11160054.94,571925.2518,11161054.94,570925.2518,529,
11160054.94,570925.2518,11161054.94,569925.2518,530,
11161054.94,622925.2518,11162054.94,621925.2518,531,
11161054.94,621925.2518,11162054.94,620925.2518,532,
11161054.94,620925.2518,11162054.94,619925.2518,533,
11161054.94,619925.2518,11162054.94,618925.2518,534,
11161054.94,618925.2518,11162054.94,617925.2518,535,
11161054.94,617925.2518,11162054.94,616925.2518,536,
11161054.94,616925.2518,11162054.94,615925.2518,537,
11161054.94,615925.2518,11162054.94,614925.2518,538,
11161054.94,614925.2518,11162054.94,613925.2518,539,
11161054.94,613925.2518,11162054.94,612925.2518,540,
11161054.94,612925.2518,11162054.94,611925.2518,541,
11161054.94,611925.2518,11162054.94,610925.2518,542,
11161054.94,610925.2518,11162054.94,609925.2518,543,Timur Laut
11161054.94,609925.2518,11162054.94,608925.2518,544,Timur Laut
11161054.94,608925.2518,11162054.94,607925.2518,545,Timur Laut
11161054.94,607925.2518,11162054.94,606925.2518,546,Timur Laut
11161054.94,606925.2518,11162054.94,605925.2518,547,Timur Laut
11161054.94,605925.2518,11162054.94,604925.2518,548,Timur Laut
11161054.94,604925.2518,11162054.94,603925.2518,549,Timur Laut
11161054.94,603925.2518,11162054.94,602925.2518,550,Timur Laut
11161054.94,602925.2518,11162054.94,601925.2518,551,Timur Laut
11161054.94,601925.2518,11162054.94,600925.2518,552,Timur Laut
11161054.94,600925.2518,11162054.94,599925.2518,553,Timur Laut
11161054.94,599925.2518,11162054.94,598925.2518,554,Timur Laut
11161054.94,598925.2518,11162054.94,597925.2518,555,Timur Laut
11161054.94,597925.2518,11162054.94,596925.2518,556,Timur Laut
11161054.94,596925.2518,11162054.94,595925.2518,557,Timur Laut
11161054.94,595925.2518,11162054.94,594925.2518,558,Barat Daya
11161054.94,594925.2518,11162054.94,593925.2518,559,Barat Daya
11161054.94,593925.2518,11162054.94,592925.2518,560,Barat Daya
11161054.94,592925.2518,11162054.94,591925.2518,561,Barat Daya
11161054.94,591925.2518,11162054.94,590925.2518,562,Barat Daya
11161054.94,590925.2518,11162054.94,589925.2518,563,Barat Daya
11161054.94,589925.2518,11162054.94,588925.2518,564,Barat Daya
11161054.94,588925.2518,11162054.94,587925.2518,565,Barat Daya
11161054.94,587925.2518,11162054.94,586925.2518,566,Barat Daya
11161054.94,586925.2518,11162054.94,585925.2518,567,
11161054.94,585925.2518,11162054.94,584925.2518,568,
11161054.94,584925.2518,11162054.94,583925.2518,569,
11161054.94,583925.2518,11162054.94,582925.2518,570,
11161054.94,582925.2518,11162054.94,581925.2518,571,
11161054.94,581925.2518,11162054.94,580925.2518,572,
11161054.94,580925.2518,11162054.94,579925.2518,573,
11161054.94,579925.2518,11162054.94,578925.2518,574,
11161054.94,578925.2518,11162054.94,577925.2518,575,
11161054.94,577925.2518,11162054.94,576925.2518,576,
11161054.94,576925.2518,11162054.94,575925.2518,577,
11161054.94,575925.2518,11162054.94,574925.2518,578,
11161054.94,574925.2518,11162054.94,573925.2518,579,
11161054.94,573925.2518,11162054.94,572925.2518,580,
11161054.94,572925.2518,11162054.94,571925.2518,581,
11161054.94,571925.2518,11162054.94,570925.2518,582,
11161054.94,570925.2518,11162054.94,569925.2518,583,
11162054.94,622925.2518,11163054.94,621925.2518,584,
11162054.94,621925.2518,11163054.94,620925.2518,585,
11162054.94,620925.2518,11163054.94,619925.2518,586,
11162054.94,619925.2518,11163054.94,618925.2518,587,
11162054.94,618925.2518,11163054.94,617925.2518,588,
11162054.94,617925.2518,11163054.94,616925.2518,589,
11162054.94,616925.2518,11163054.94,615925.2518,590,
11162054.94,615925.2518,11163054.94,614925.2518,591,
11162054.94,614925.2518,11163054.94,613925.2518,592,
11162054.94,613925.2518,11163054.94,612925.2518,593,
11162054.94,612925.2518,11163054.94,611925.2518,594,
11162054.94,611925.2518,11163054.94,610925.2518,595,
11162054.94,610925.2518,11163054.94,609925.2518,596,Timur Laut
11162054.94,609925.2518,11163054.94,608925.2518,597,Timur Laut
11162054.94,608925.2518,11163054.94,607925.2518,598,Timur Laut
11162054.94,607925.2518,11163054.94,606925.2518,599,Timur Laut
11162054.94,606925.2518,11163054.94,605925.2518,600,Timur Laut
11162054.94,605925.2518,11163054.94,604925.2518,601,Timur Laut
11162054.94,604925.2518,11163054.94,603925.2518,602,Timur Laut
11162054.94,603925.2518,11163054.94,602925.2518,603,Timur Laut
11162054.94,602925.2518,11163054.94,601925.2518,604,Timur Laut
11162054.94,601925.2518,11163054.94,600925.2518,605,Timur Laut
11162054.94,600925.2518,11163054.94,599925.2518,606,Timur Laut
11162054.94,599925.2518,11163054.94,598925.2518,607,Timur Laut
11162054.94,598925.2518,11163054.94,597925.2518,608,Timur Laut
11162054.94,597925.2518,11163054.94,596925.2518,609,Timur Laut
11162054.94,596925.2518,11163054.94,595925.2518,610,Timur Laut
11162054.94,595925.2518,11163054.94,594925.2518,611,Timur Laut
11162054.94,594925.2518,11163054.94,593925.2518,612,Barat Daya
11162054.94,593925.2518,11163054.94,592925.2518,613,Barat Daya
11162054.94,592925.2518,11163054.94,591925.2518,614,Barat Daya
11162054.94,591925.2518,11163054.94,590925.2518,615,Barat Daya
11162054.94,590925.2518,11163054.94,589925.2518,616,Barat Daya
11162054.94,589925.2518,11163054.94,588925.2518,617,Barat Daya
11162054.94,588925.2518,11163054.94,587925.2518,618,Barat Daya
11162054.94,587925.2518,11163054.94,586925.2518,619,Barat Daya
11162054.94,586925.2518,11163054.94,585925.2518,620,Barat Daya
11162054.94,585925.2518,11163054.94,584925.2518,621,
11162054.94,584925.2518,11163054.94,583925.2518,622,
11162054.94,583925.2518,11163054.94,582925.2518,623,
11162054.94,582925.2518,11163054.94,581925.2518,624,
11162054.94,581925.2518,11163054.94,580925.2518,625,
11162054.94,580925.2518,11163054.94,579925.2518,626,
11162054.94,579925.2518,11163054.94,578925.2518,627,
11162054.94,578925.2518,11163054.94,577925.2518,628,
11162054.94,577925.2518,11163054.94,576925.2518,629,
11162054.94,576925.2518,11163054.94,575925.2518,630,
11162054.94,575925.2518,11163054.94,574925.2518,631,
11162054.94,574925.2518,11163054.94,573925.2518,632,
11162054.94,573925.2518,11163054.94,572925.2518,633,
11162054.94,572925.2518,11163054.94,571925.2518,634,
11162054.94,571925.2518,11163054.94,570925.2518,635,
11162054.94,570925.2518,11163054.94,569925.2518,636,
11163054.94,622925.2518,11164054.94,621925.2518,637,
11163054.94,621925.2518,11164054.94,620925.2518,638,
11163054.94,620925.2518,11164054.94,619925.2518,639,
11163054.94,619925.2518,11164054.94,618925.2518,640,
11163054.94,618925.2518,11164054.94,617925.2518,641,
11163054.94,617925.2518,11164054.94,616925.2518,642,
11163054.94,616925.2518,11164054.94,615925.2518,643,
11163054.94,615925.2518,11164054.94,614925.2518,644,
11163054.94,614925.2518,11164054.94,613925.2518,645,
11163054.94,613925.2518,11164054.94,612925.2518,646,
11163054.94,612925.2518,11164054.94,611925.2518,647,
11163054.94,611925.2518,11164054.94,610925.2518,648,
11163054.94,610925.2518,11164054.94,609925.2518,649,
11163054.94,609925.2518,11164054.94,608925.2518,650,Timur Laut
11163054.94,608925.2518,11164054.94,607925.2518,651,Timur Laut
11163054.94,607925.2518,11164054.94,606925.2518,652,Timur Laut
11163054.94,606925.2518,11164054.94,605925.2518,653,Timur Laut
11163054.94,605925.2518,11164054.94,604925.2518,654,Timur Laut
11163054.94,604925.2518,11164054.94,603925.2518,655,Timur Laut
11163054.94,603925.2518,11164054.94,602925.2518,656,Timur Laut
11163054.94,602925.2518,11164054.94,601925.2518,657,Timur Laut
11163054.94,601925.2518,11164054.94,600925.2518,658,Timur Laut
11163054.94,600925.2518,11164054.94,599925.2518,659,Timur Laut
11163054.94,599925.2518,11164054.94,598925.2518,660,Timur Laut
11163054.94,598925.2518,11164054.94,597925.2518,661,Timur Laut
11163054.94,597925.2518,11164054.94,596925.2518,662,Timur Laut
11163054.94,596925.2518,11164054.94,595925.2518,663,Timur Laut
11163054.94,595925.2518,11164054.94,594925.2518,664,Timur Laut
11163054.94,594925.2518,11164054.94,593925.2518,665,Timur Laut
11163054.94,593925.2518,11164054.94,592925.2518,666,Barat Daya
11163054.94,592925.2518,11164054.94,591925.2518,667,Barat Daya
11163054.94,591925.2518,11164054.94,590925.2518,668,Barat Daya
11163054.94,590925.2518,11164054.94,589925.2518,669,Barat Daya
11163054.94,589925.2518,11164054.94,588925.2518,670,Barat Daya
11163054.94,588925.2518,11164054.94,587925.2518,671,Barat Daya
11163054.94,587925.2518,11164054.94,586925.2518,672,Barat Daya
11163054.94,586925.2518,11164054.94,585925.2518,673,Barat Daya
11163054.94,585925.2518,11164054.94,584925.2518,674,
11163054.94,584925.2518,11164054.94,583925.2518,675,
11163054.94,583925.2518,11164054.94,582925.2518,676,
11163054.94,582925.2518,11164054.94,581925.2518,677,
11163054.94,581925.2518,11164054.94,580925.2518,678,
11163054.94,580925.2518,11164054.94,579925.2518,679,
11163054.94,579925.2518,11164054.94,578925.2518,680,
11163054.94,578925.2518,11164054.94,577925.2518,681,
11163054.94,577925.2518,11164054.94,576925.2518,682,
11163054.94,576925.2518,11164054.94,575925.2518,683,
11163054.94,575925.2518,11164054.94,574925.2518,684,
11163054.94,574925.2518,11164054.94,573925.2518,685,
11163054.94,573925.2518,11164054.94,572925.2518,686,
11163054.94,572925.2518,11164054.94,571925.2518,687,
11163054.94,571925.2518,11164054.94,570925.2518,688,
11163054.94,570925.2518,11164054.94,569925.2518,689,
11164054.94,622925.2518,11165054.94,621925.2518,690,
11164054.94,621925.2518,11165054.94,620925.2518,691,
11164054.94,620925.2518,11165054.94,619925.2518,692,
11164054.94,619925.2518,11165054.94,618925.2518,693,
11164054.94,618925.2518,11165054.94,617925.2518,694,
11164054.94,617925.2518,11165054.94,616925.2518,695,
11164054.94,616925.2518,11165054.94,615925.2518,696,
11164054.94,615925.2518,11165054.94,614925.2518,697,
11164054.94,614925.2518,11165054.94,613925.2518,698,
11164054.94,613925.2518,11165054.94,612925.2518,699,
11164054.94,612925.2518,11165054.94,611925.2518,700,
11164054.94,611925.2518,11165054.94,610925.2518,701,
11164054.94,610925.2518,11165054.94,609925.2518,702,
11164054.94,609925.2518,11165054.94,608925.2518,703,Timur Laut
11164054.94,608925.2518,11165054.94,607925.2518,704,Timur Laut
11164054.94,607925.2518,11165054.94,606925.2518,705,Timur Laut
11164054.94,606925.2518,11165054.94,605925.2518,706,Timur Laut
11164054.94,605925.2518,11165054.94,604925.2518,707,Timur Laut
11164054.94,604925.2518,11165054.94,603925.2518,708,Timur Laut
11164054.94,603925.2518,11165054.94,602925.2518,709,Timur Laut
11164054.94,602925.2518,11165054.94,601925.2518,710,Timur Laut
11164054.94,601925.2518,11165054.94,600925.2518,711,Timur Laut
11164054.94,600925.2518,11165054.94,599925.2518,712,Timur Laut
11164054.94,599925.2518,11165054.94,598925.2518,713,Timur Laut
11164054.94,598925.2518,11165054.94,597925.2518,714,Timur Laut
11164054.94,597925.2518,11165054.94,596925.2518,715,Timur Laut
11164054.94,596925.2518,11165054.94,595925.2518,716,Timur Laut
11164054.94,595925.2518,11165054.94,594925.2518,717,Timur Laut
11164054.94,594925.2518,11165054.94,593925.2518,718,Barat Daya
11164054.94,593925.2518,11165054.94,592925.2518,719,Barat Daya
11164054.94,592925.2518,11165054.94,591925.2518,720,Barat Daya
11164054.94,591925.2518,11165054.94,590925.2518,721,Barat Daya
11164054.94,590925.2518,11165054.94,589925.2518,722,Barat Daya
11164054.94,589925.2518,11165054.94,588925.2518,723,Barat Daya
11164054.94,588925.2518,11165054.94,587925.2518,724,Barat Daya
11164054.94,587925.2518,11165054.94,586925.2518,725,
11164054.94,586925.2518,11165054.94,585925.2518,726,
11164054.94,585925.2518,11165054.94,584925.2518,727,
11164054.94,584925.2518,11165054.94,583925.2518,728,
11164054.94,583925.2518,11165054.94,582925.2518,729,
11164054.94,582925.2518,11165054.94,581925.2518,730,
11164054.94,581925.2518,11165054.94,580925.2518,731,
11164054.94,580925.2518,11165054.94,579925.2518,732,
11164054.94,579925.2518,11165054.94,578925.2518,733,
11164054.94,578925.2518,11165054.94,577925.2518,734,
11164054.94,577925.2518,11165054.94,576925.2518,735,
11164054.94,576925.2518,11165054.94,575925.2518,736,
11164054.94,575925.2518,11165054.94,574925.2518,737,
11164054.94,574925.2518,11165054.94,573925.2518,738,
11164054.94,573925.2518,11165054.94,572925.2518,739,
11164054.94,572925.2518,11165054.94,571925.2518,740,
11164054.94,571925.2518,11165054.94,570925.2518,741,
11164054.94,570925.2518,11165054.94,569925.2518,742,
11165054.94,622925.2518,11166054.94,621925.2518,743,
11165054.94,621925.2518,11166054.94,620925.2518,744,
11165054.94,620925.2518,11166054.94,619925.2518,745,
11165054.94,619925.2518,11166054.94,618925.2518,746,
11165054.94,618925.2518,11166054.94,617925.2518,747,
11165054.94,617925.2518,11166054.94,616925.2518,748,
11165054.94,616925.2518,11166054.94,615925.2518,749,
11165054.94,615925.2518,11166054.94,614925.2518,750,
11165054.94,614925.2518,11166054.94,613925.2518,751,
11165054.94,613925.2518,11166054.94,612925.2518,752,
11165054.94,612925.2518,11166054.94,611925.2518,753,
11165054.94,611925.2518,11166054.94,610925.2518,754,
11165054.94,610925.2518,11166054.94,609925.2518,755,
11165054.94,609925.2518,11166054.94,608925.2518,756,Timur Laut
11165054.94,608925.2518,11166054.94,607925.2518,757,Timur Laut
11165054.94,607925.2518,11166054.94,606925.2518,758,Timur Laut
11165054.94,606925.2518,11166054.94,605925.2518,759,Timur Laut
11165054.94,605925.2518,11166054.94,604925.2518,760,Timur Laut
11165054.94,604925.2518,11166054.94,603925.2518,761,Timur Laut
11165054.94,603925.2518,11166054.94,602925.2518,762,Timur Laut
11165054.94,602925.2518,11166054.94,601925.2518,763,Timur Laut
11165054.94,601925.2518,11166054.94,600925.2518,764,Timur Laut
11165054.94,600925.2518,11166054.94,599925.2518,765,Timur Laut
11165054.94,599925.2518,11166054.94,598925.2518,766,Timur Laut
11165054.94,598925.2518,11166054.94,597925.2518,767,Timur Laut
11165054.94,597925.2518,11166054.94,596925.2518,768,Timur Laut
11165054.94,596925.2518,11166054.94,595925.2518,769,Timur Laut
11165054.94,595925.2518,11166054.94,594925.2518,770,Barat Daya
11165054.94,594925.2518,11166054.94,593925.2518,771,Barat Daya
11165054.94,593925.2518,11166054.94,592925.2518,772,Barat Daya
11165054.94,592925.2518,11166054.94,591925.2518,773,Barat Daya
11165054.94,591925.2518,11166054.94,590925.2518,774,Barat Daya
11165054.94,590925.2518,11166054.94,589925.2518,775,
11165054.94,589925.2518,11166054.94,588925.2518,776,
11165054.94,588925.2518,11166054.94,587925.2518,777,
11165054.94,587925.2518,11166054.94,586925.2518,778,
11165054.94,586925.2518,11166054.94,585925.2518,779,
11165054.94,585925.2518,11166054.94,584925.2518,780,
11165054.94,584925.2518,11166054.94,583925.2518,781,
11165054.94,583925.2518,11166054.94,582925.2518,782,
11165054.94,582925.2518,11166054.94,581925.2518,783,
11165054.94,581925.2518,11166054.94,580925.2518,784,
11165054.94,580925.2518,11166054.94,579925.2518,785,
11165054.94,579925.2518,11166054.94,578925.2518,786,
11165054.94,578925.2518,11166054.94,577925.2518,787,
11165054.94,577925.2518,11166054.94,576925.2518,788,
11165054.94,576925.2518,11166054.94,575925.2518,789,
11165054.94,575925.2518,11166054.94,574925.2518,790,
11165054.94,574925.2518,11166054.94,573925.2518,791,
11165054.94,573925.2518,11166054.94,572925.2518,792,
11165054.94,572925.2518,11166054.94,571925.2518,793,
11165054.94,571925.2518,11166054.94,570925.2518,794,
11165054.94,570925.2518,11166054.94,569925.2518,795,
11166054.94,622925.2518,11167054.94,621925.2518,796,
11166054.94,621925.2518,11167054.94,620925.2518,797,
11166054.94,620925.2518,11167054.94,619925.2518,798,
11166054.94,619925.2518,11167054.94,618925.2518,799,
11166054.94,618925.2518,11167054.94,617925.2518,800,
11166054.94,617925.2518,11167054.94,616925.2518,801,
11166054.94,616925.2518,11167054.94,615925.2518,802,
11166054.94,615925.2518,11167054.94,614925.2518,803,
11166054.94,614925.2518,11167054.94,613925.2518,804,
11166054.94,613925.2518,11167054.94,612925.2518,805,
11166054.94,612925.2518,11167054.94,611925.2518,806,
11166054.94,611925.2518,11167054.94,610925.2518,807,
11166054.94,610925.2518,11167054.94,609925.2518,808,
11166054.94,609925.2518,11167054.94,608925.2518,809,Timur Laut
11166054.94,608925.2518,11167054.94,607925.2518,810,Timur Laut
11166054.94,607925.2518,11167054.94,606925.2518,811,Timur Laut
11166054.94,606925.2518,11167054.94,605925.2518,812,Timur Laut
11166054.94,605925.2518,11167054.94,604925.2518,813,Timur Laut
11166054.94,604925.2518,11167054.94,603925.2518,814,Timur Laut
11166054.94,603925.2518,11167054.94,602925.2518,815,Timur Laut
11166054.94,602925.2518,11167054.94,601925.2518,816,Timur Laut
11166054.94,601925.2518,11167054.94,600925.2518,817,Timur Laut
11166054.94,600925.2518,11167054.94,599925.2518,818,Timur Laut
11166054.94,599925.2518,11167054.94,598925.2518,819,Timur Laut
11166054.94,598925.2518,11167054.94,597925.2518,820,Timur Laut
11166054.94,597925.2518,11167054.94,596925.2518,821,Timur Laut
11166054.94,596925.2518,11167054.94,595925.2518,822,Timur Laut
11166054.94,595925.2518,11167054.94,594925.2518,823,Timur Laut
11166054.94,594925.2518,11167054.94,593925.2518,824,Barat Daya
11166054.94,593925.2518,11167054.94,592925.2518,825,
11166054.94,592925.2518,11167054.94,591925.2518,826,
11166054.94,591925.2518,11167054.94,590925.2518,827,
11166054.94,590925.2518,11167054.94,589925.2518,828,
11166054.94,589925.2518,11167054.94,588925.2518,829,
11166054.94,588925.2518,11167054.94,587925.2518,830,
11166054.94,587925.2518,11167054.94,586925.2518,831,
11166054.94,586925.2518,11167054.94,585925.2518,832,
11166054.94,585925.2518,11167054.94,584925.2518,833,
11166054.94,584925.2518,11167054.94,583925.2518,834,
11166054.94,583925.2518,11167054.94,582925.2518,835,
11166054.94,582925.2518,11167054.94,581925.2518,836,
11166054.94,581925.2518,11167054.94,580925.2518,837,
11166054.94,580925.2518,11167054.94,579925.2518,838,
11166054.94,579925.2518,11167054.94,578925.2518,839,
11166054.94,578925.2518,11167054.94,577925.2518,840,
11166054.94,577925.2518,11167054.94,576925.2518,841,
11166054.94,576925.2518,11167054.94,575925.2518,842,
11166054.94,575925.2518,11167054.94,574925.2518,843,
11166054.94,574925.2518,11167054.94,573925.2518,844,
11166054.94,573925.2518,11167054.94,572925.2518,845,
11166054.94,572925.2518,11167054.94,571925.2518,846,
11166054.94,571925.2518,11167054.94,570925.2518,847,
11166054.94,570925.2518,11167054.94,569925.2518,848,
11167054.94,622925.2518,11168054.94,621925.2518,849,
11167054.94,621925.2518,11168054.94,620925.2518,850,
11167054.94,620925.2518,11168054.94,619925.2518,851,
11167054.94,619925.2518,11168054.94,618925.2518,852,
11167054.94,618925.2518,11168054.94,617925.2518,853,
11167054.94,617925.2518,11168054.94,616925.2518,854,
11167054.94,616925.2518,11168054.94,615925.2518,855,
11167054.94,615925.2518,11168054.94,614925.2518,856,
11167054.94,614925.2518,11168054.94,613925.2518,857,
11167054.94,613925.2518,11168054.94,612925.2518,858,
11167054.94,612925.2518,11168054.94,611925.2518,859,
11167054.94,611925.2518,11168054.94,610925.2518,860,
11167054.94,610925.2518,11168054.94,609925.2518,861,
11167054.94,609925.2518,11168054.94,608925.2518,862,
11167054.94,608925.2518,11168054.94,607925.2518,863,Timur Laut
11167054.94,607925.2518,11168054.94,606925.2518,864,Timur Laut
11167054.94,606925.2518,11168054.94,605925.2518,865,Timur Laut
11167054.94,605925.2518,11168054.94,604925.2518,866,Timur Laut
11167054.94,604925.2518,11168054.94,603925.2518,867,Timur Laut
11167054.94,603925.2518,11168054.94,602925.2518,868,Timur Laut
11167054.94,602925.2518,11168054.94,601925.2518,869,Timur Laut
11167054.94,601925.2518,11168054.94,600925.2518,870,Timur Laut
11167054.94,600925.2518,11168054.94,599925.2518,871,Timur Laut
11167054.94,599925.2518,11168054.94,598925.2518,872,Timur Laut
11167054.94,598925.2518,11168054.94,597925.2518,873,Timur Laut
11167054.94,597925.2518,11168054.94,596925.2518,874,Timur Laut
11167054.94,596925.2518,11168054.94,595925.2518,875,
11167054.94,595925.2518,11168054.94,594925.2518,876,
11167054.94,594925.2518,11168054.94,593925.2518,877,
11167054.94,593925.2518,11168054.94,592925.2518,878,
11167054.94,592925.2518,11168054.94,591925.2518,879,
11167054.94,591925.2518,11168054.94,590925.2518,880,
11167054.94,590925.2518,11168054.94,589925.2518,881,
11167054.94,589925.2518,11168054.94,588925.2518,882,
11167054.94,588925.2518,11168054.94,587925.2518,883,
11167054.94,587925.2518,11168054.94,586925.2518,884,
11167054.94,586925.2518,11168054.94,585925.2518,885,
11167054.94,585925.2518,11168054.94,584925.2518,886,
11167054.94,584925.2518,11168054.94,583925.2518,887,
11167054.94,583925.2518,11168054.94,582925.2518,888,
11167054.94,582925.2518,11168054.94,581925.2518,889,
11167054.94,581925.2518,11168054.94,580925.2518,890,
11167054.94,580925.2518,11168054.94,579925.2518,891,
11167054.94,579925.2518,11168054.94,578925.2518,892,
11167054.94,578925.2518,11168054.94,577925.2518,893,
11167054.94,577925.2518,11168054.94,576925.2518,894,
11167054.94,576925.2518,11168054.94,575925.2518,895,
11167054.94,575925.2518,11168054.94,574925.2518,896,
11167054.94,574925.2518,11168054.94,573925.2518,897,
11167054.94,573925.2518,11168054.94,572925.2518,898,
11167054.94,572925.2518,11168054.94,571925.2518,899,
11167054.94,571925.2518,11168054.94,570925.2518,900,
11167054.94,570925.2518,11168054.94,569925.2518,901,
11168054.94,622925.2518,11169054.94,621925.2518,902,
11168054.94,621925.2518,11169054.94,620925.2518,903,
11168054.94,620925.2518,11169054.94,619925.2518,904,
11168054.94,619925.2518,11169054.94,618925.2518,905,
11168054.94,618925.2518,11169054.94,617925.2518,906,
11168054.94,617925.2518,11169054.94,616925.2518,907,
11168054.94,616925.2518,11169054.94,615925.2518,908,
11168054.94,615925.2518,11169054.94,614925.2518,909,
11168054.94,614925.2518,11169054.94,613925.2518,910,
11168054.94,613925.2518,11169054.94,612925.2518,911,
11168054.94,612925.2518,11169054.94,611925.2518,912,
11168054.94,611925.2518,11169054.94,610925.2518,913,
11168054.94,610925.2518,11169054.94,609925.2518,914,
11168054.94,609925.2518,11169054.94,608925.2518,915,
11168054.94,608925.2518,11169054.94,607925.2518,916,
11168054.94,607925.2518,11169054.94,606925.2518,917,
11168054.94,606925.2518,11169054.94,605925.2518,918,Timur Laut
11168054.94,605925.2518,11169054.94,604925.2518,919,Timur Laut
11168054.94,604925.2518,11169054.94,603925.2518,920,Timur Laut
11168054.94,603925.2518,11169054.94,602925.2518,921,Timur Laut
11168054.94,602925.2518,11169054.94,601925.2518,922,Timur Laut
11168054.94,601925.2518,11169054.94,600925.2518,923,Timur Laut
11168054.94,600925.2518,11169054.94,599925.2518,924,Timur Laut
11168054.94,599925.2518,11169054.94,598925.2518,925,
11168054.94,598925.2518,11169054.94,597925.2518,926,
11168054.94,597925.2518,11169054.94,596925.2518,927,
11168054.94,596925.2518,11169054.94,595925.2518,928,
11168054.94,595925.2518,11169054.94,594925.2518,929,
11168054.94,594925.2518,11169054.94,593925.2518,930,
11168054.94,593925.2518,11169054.94,592925.2518,931,
11168054.94,592925.2518,11169054.94,591925.2518,932,
11168054.94,591925.2518,11169054.94,590925.2518,933,
11168054.94,590925.2518,11169054.94,589925.2518,934,
11168054.94,589925.2518,11169054.94,588925.2518,935,
11168054.94,588925.2518,11169054.94,587925.2518,936,
11168054.94,587925.2518,11169054.94,586925.2518,937,
11168054.94,586925.2518,11169054.94,585925.2518,938,
11168054.94,585925.2518,11169054.94,584925.2518,939,
11168054.94,584925.2518,11169054.94,583925.2518,940,
11168054.94,583925.2518,11169054.94,582925.2518,941,
11168054.94,582925.2518,11169054.94,581925.2518,942,
11168054.94,581925.2518,11169054.94,580925.2518,943,
11168054.94,580925.2518,11169054.94,579925.2518,944,
11168054.94,579925.2518,11169054.94,578925.2518,945,
11168054.94,578925.2518,11169054.94,577925.2518,946,
11168054.94,577925.2518,11169054.94,576925.2518,947,
11168054.94,576925.2518,11169054.94,575925.2518,948,
11168054.94,575925.2518,11169054.94,574925.2518,949,
11168054.94,574925.2518,11169054.94,573925.2518,950,
11168054.94,573925.2518,11169054.94,572925.2518,951,
11168054.94,572925.2518,11169054.94,571925.2518,952,
11168054.94,571925.2518,11169054.94,570925.2518,953,
11168054.94,570925.2518,11169054.94,569925.2518,954,
